run,mode,round,accept_rate,accuracy,pre_knowledge,post_knowledge,delta_knowledge,pre_engagement,post_engagement,delta_engagement
strong_eps0_5,linucb,32,0.2125,0.6470588235294118,0.07109458166863451,0.12099834276359893,0.049903761094964416,0.218907887943825,0.2254691685253942,0.006561280581569184
strong_eps0_5,linucb,33,0.2,0.125,0.12099834276359893,0.07872711085040518,-0.04227123191319375,0.2254691685253942,0.20674830099611025,-0.018720867529283952
strong_eps0_5,linucb,34,0.2,0.4375,0.07872711085040518,0.10581937300309999,0.027092262152694807,0.20674830099611025,0.212855064034167,0.006106763038056767
strong_eps0_5,linucb,35,0.2375,0.0,0.10581937300309999,0.05780868425112047,-0.048010688751979516,0.212855064034167,0.2,-0.012855064034167002
strong_eps0_5,linucb,36,0.2,0.0625,0.05780868425112047,0.027888222550897818,-0.029920461700222653,0.2,0.202920306415273,0.002920306415272994
strong_eps0_5,linucb,37,0.2125,0.058823529411764705,0.027888222550897818,0.022268103701169637,-0.0056201188497281805,0.202920306415273,0.20586929353855088,0.002948987123277874
strong_eps0_5,linucb,38,0.2125,0.29411764705882354,0.022268103701169637,0.05411113918827591,0.03184303548710628,0.20586929353855088,0.21159774507407475,0.005728451535523871
strong_eps0_5,linucb,39,0.2125,0.47058823529411764,0.05411113918827591,0.10242551856326029,0.04831437937498438,0.21159774507407475,0.22990181825693723,0.01830407318286248
strong_eps0_5,linucb,40,0.2,0.5625,0.10242551856326029,0.15178888509242489,0.04936336652916459,0.22990181825693723,0.2524349265902542,0.022533108333316954
strong_eps0_5,linucb,41,0.2,0.875,0.15178888509242489,0.2471179170991386,0.09532903200671372,0.2524349265902542,0.27542389927563465,0.02298897268538047
strong_eps0_5,linucb,42,0.2,0.8125,0.2471179170991386,0.3003373757635942,0.0532194586644556,0.27542389927563465,0.2914263820108607,0.01600248273522603
strong_eps0_5,linucb,43,0.2,0.75,0.3003373757635942,0.3474579442121486,0.04712056844855439,0.2914263820108607,0.3095584080779719,0.01813202606711123
strong_eps0_5,linucb,44,0.2125,0.7058823529411765,0.3474579442121486,0.3911876445449111,0.04372970033276252,0.3095584080779719,0.33176454748800877,0.02220613941003685
strong_eps0_5,linucb,45,0.2125,0.6470588235294118,0.3911876445449111,0.40294600578112255,0.011758361236211434,0.33176454748800877,0.32960309317229747,-0.0021614543157112975
strong_eps0_5,linucb,46,0.2,0.5625,0.40294600578112255,0.4061905097986592,0.0032445040175366757,0.32960309317229747,0.3250875619925924,-0.004515531179705046
strong_eps0_5,linucb,47,0.2,0.625,0.4061905097986592,0.4145371068041376,0.008346597005478351,0.3250875619925924,0.3250273472706295,-6.021472196293676e-05
strong_eps0_5,linucb,48,0.2,0.3125,0.4145371068041376,0.36407630113367684,-0.05046080567046074,0.3250273472706295,0.29477586056123656,-0.030251486709392927
strong_eps0_5,linucb,49,0.2,0.875,0.36407630113367684,0.4283142299229757,0.06423792878929885,0.29477586056123656,0.3192168830367436,0.024441022475507057
strong_eps0_5,linucb,50,0.2,0.5625,0.4283142299229757,0.4118659616579948,-0.016448268264980914,0.3192168830367436,0.33918723885626106,0.01997035581951745
strong_eps0_5,als,1,0.35,0.5714285714285714,0.575,0.48021101507020775,-0.09478898492979221,0.675,0.6467921085715664,-0.028207891428433607
strong_eps0_5,als,2,0.35,0.5714285714285714,0.48021101507020775,0.408279826420273,-0.07193118864993475,0.6467921085715664,0.6418169255987416,-0.004975182972824843
strong_eps0_5,als,3,0.325,0.23076923076923078,0.408279826420273,0.26541846363171917,-0.14286136278855383,0.6418169255987416,0.5923917330527543,-0.04942519254598732
strong_eps0_5,als,4,0.35,0.5714285714285714,0.26541846363171917,0.2684542624527868,0.0030357988210676368,0.5923917330527543,0.6055849405762651,0.01319320752351083
strong_eps0_5,als,5,0.3625,0.6206896551724138,0.2684542624527868,0.29123895918167464,0.022784696728887832,0.6055849405762651,0.6022224237347871,-0.003362516841478036
strong_eps0_5,als,6,0.3625,0.20689655172413793,0.29123895918167464,0.18102204479593736,-0.11021691438573727,0.6022224237347871,0.5631683513012568,-0.03905407243353032
strong_eps0_5,als,7,0.35,0.32142857142857145,0.18102204479593736,0.15504256783764045,-0.025979476958296915,0.5631683513012568,0.5402161698972028,-0.022952181404053973
strong_eps0_5,als,8,0.2875,0.21739130434782608,0.15504256783764045,0.09881664707700408,-0.05622592076063637,0.5402161698972028,0.4988952545542674,-0.04132091534293536
strong_eps0_5,als,9,0.3,0.4166666666666667,0.09881664707700408,0.10707287672525717,0.008256229648253094,0.4988952545542674,0.4867520967372141,-0.01214315781705333
strong_eps0_5,als,10,0.275,0.45454545454545453,0.10707287672525717,0.1304739948514945,0.023401118126237325,0.4867520967372141,0.4893992153756428,0.0026471186384287027
strong_eps0_5,als,11,0.2875,0.34782608695652173,0.1304739948514945,0.12581231265832518,-0.004661682193169314,0.4893992153756428,0.4744192910172443,-0.014979924358398511
strong_eps0_5,als,12,0.325,0.3076923076923077,0.12581231265832518,0.11357109005886598,-0.0122412225994592,0.4744192910172443,0.44190425515708104,-0.032515035860163244
strong_eps0_5,als,13,0.3125,0.4,0.11357109005886598,0.1262145863604748,0.012643496301608825,0.44190425515708104,0.42821013312055434,-0.013694122036526701
strong_eps0_5,als,14,0.3,0.2916666666666667,0.1262145863604748,0.10490526634093825,-0.02130932001953656,0.42821013312055434,0.4130665771934034,-0.015143555927150942
strong_eps0_5,als,15,0.2625,0.2857142857142857,0.10490526634093825,0.09205334704704171,-0.012851919293896535,0.4130665771934034,0.3914713197759736,-0.021595257417429792
strong_eps0_5,als,16,0.3,0.4166666666666667,0.09205334704704171,0.10930078274787255,0.017247435700830843,0.3914713197759736,0.379498806186825,-0.011972513589148581
strong_eps0_5,als,17,0.2625,0.5238095238095238,0.10930078274787255,0.1552832437821833,0.04598246103431075,0.379498806186825,0.3813717420911885,0.001872935904363493
strong_eps0_5,als,18,0.2625,0.19047619047619047,0.1552832437821833,0.10819199462376373,-0.04709124915841957,0.3813717420911885,0.34606013463567603,-0.035311607455512484
strong_eps0_5,als,19,0.2625,0.3333333333333333,0.10819199462376373,0.10631544488232567,-0.0018765497414380689,0.34606013463567603,0.3341480153281734,-0.011912119307502633
strong_eps0_5,als,20,0.25,0.45,0.10631544488232567,0.11232356522678297,0.006008120344457302,0.3341480153281734,0.33696567385235443,0.0028176585241810326
strong_eps0_5,als,21,0.2875,0.5652173913043478,0.11232356522678297,0.15720383125355578,0.04488026602677281,0.33696567385235443,0.34951746469773015,0.012551790845375721
strong_eps0_5,als,22,0.25,0.45,0.15720383125355578,0.16718566293259637,0.009981831679040598,0.34951746469773015,0.35357132014618825,0.004053855448458099
strong_eps0_5,als,23,0.275,0.6818181818181818,0.16718566293259637,0.22461152298049075,0.05742586004789438,0.35357132014618825,0.37006523672761704,0.01649391658142879
strong_eps0_5,als,24,0.3125,0.48,0.22461152298049075,0.21628803003302494,-0.008323492947465816,0.37006523672761704,0.36664179204559516,-0.003423444682021881
strong_eps0_5,als,25,0.25,0.4,0.21628803003302494,0.20046404321575526,-0.01582398681726968,0.36664179204559516,0.35259948083235815,-0.014042311213237013
strong_eps0_5,als,26,0.2375,0.21052631578947367,0.20046404321575526,0.15654966607277138,-0.04391437714298388,0.35259948083235815,0.3242178432962643,-0.02838163753609385
strong_eps0_5,als,27,0.2625,0.3333333333333333,0.15654966607277138,0.13779680598098004,-0.018752860091791335,0.3242178432962643,0.2989828868801379,-0.025234956416126386
strong_eps0_5,als,28,0.25,0.3,0.13779680598098004,0.10890879070316405,-0.028888015277815995,0.2989828868801379,0.28323801458697395,-0.01574487229316396
strong_eps0_5,als,29,0.25,0.25,0.10890879070316405,0.08659513722982093,-0.022313653473343117,0.28323801458697395,0.2868317210567466,0.0035937064697726395
