run,round,ret_acc,ret_post_k,ret_post_e,ret_dk,ret_de,diff_dk,diff_de
strong_eps0_5,11,1.7652173913043478,1.6765173622798817,0.8841236858454319,-0.5617269474886587,-0.3112032157587174,0.11740567878087307,0.03550231106748536
strong_eps0_5,12,0.8284023668639053,1.3038363182712374,0.8805946693584641,0.35575595747324024,1.1351766176909683,-0.027544302483794414,-0.001094675419881952
strong_eps0_5,13,0.6198347107438017,1.1600986968334115,0.829941637661665,2.412639146445275,2.0548694514509718,-0.024562827878095717,-0.025129801869514024
strong_eps0_5,14,0.5,0.8322744187832763,0.7733855316759075,19.2415541920055,6.343874585055179,-0.043570962348872214,-0.02996381252053998
strong_eps0_5,15,0.6666666666666666,0.8591351795913343,0.732617900959443,1.106749764448089,34.1273807083895,0.0015255856714385813,-0.022107875121982312
strong_eps0_5,16,0.9615384615384616,1.0407849317647404,0.7133486488064681,3.575850530073377,3.2830407234167285,0.026953860305053645,-0.009347376293113163
strong_eps0_5,17,0.5117647058823529,1.1372326108637394,0.6569406979680442,0.8313043937851182,1.8430485490317432,0.008323110464899655,-0.021726617670449533
strong_eps0_5,18,0.8522727272727273,0.955509161252924,0.6310085565644302,0.4732344030681543,-0.2790784387912088,-0.021270006884426,-0.01881113302726678
strong_eps0_5,19,0.35986159169550175,0.5378171807351284,0.5391789797279779,-0.47914501253669395,-2.805640571432741,-0.08963306443422464,-0.05546279882624816
strong_eps0_5,20,2.175438596491228,1.249870471850065,0.6155817624062576,-2.1895241660057216,-1.8377797828793152,0.13743741099002652,0.04820065472070584
strong_eps0_5,21,0.48148148148148145,1.0128320549266978,0.5495937321755022,1.9411114724935217,2.410202495095647,-0.03966314534341567,-0.026428852028314798
strong_eps0_5,22,0.3589743589743589,0.5624468192542877,0.528117575706898,-3.320671103447697,6.738156622000751,-0.06159019939654142,-0.010114372946802785
strong_eps0_5,23,1.0637119113573406,0.9339890525361151,0.5436676004889966,2.853517627736048,1.7276707734366268,0.04920686539608027,0.00485414746635815
strong_eps0_5,24,0.9473684210526315,1.3506181814807436,0.5186792192729204,0.25699078630985334,1.9207303298381606,0.046337623164364475,-0.008444485370781352
strong_eps0_5,25,0.3609022556390977,1.0029501614549552,0.47391155420375447,7.094955032214025,-19.621060829052322,-0.035249461607823815,-0.023219046045829056
strong_eps0_5,26,0.9538461538461539,1.155294295473566,0.46581108352281086,2.5218753752110783,-0.09335048091836588,0.016211625399960725,-0.008023338771448979
strong_eps0_5,27,0.7719298245614036,1.2493330988873033,0.45857177425115137,1.00364530145608,0.7459393358435534,-0.0001481886976950758,0.0032890161852759947
strong_eps0_5,28,0.7138157894736842,0.79717526648608,0.4671302209822304,0.16068155577158283,0.7941717280681622,-0.039087399730124234,-0.002698270386980145
strong_eps0_5,29,0.8571428571428571,1.00922210290325,0.4710529946144243,0.44232877533441495,0.36203145180759827,0.02338931676122201,0.011800151199047898
strong_eps0_5,30,0.7291666666666667,0.7905456793118575,0.47921190828343985,0.5086577580516339,0.7041088389366424,-0.02675208378765595,-0.005319532757067397
strong_eps0_5,31,1.5714285714285714,1.2345127881215228,0.49376944761676067,0.014986962588690611,0.18326861003463674,0.04469235458580792,0.01966407851257776
strong_eps0_5,32,0.9041666666666667,1.6953241555590342,0.5067936258180735,-0.6086654954440468,-1.3882268241424771,0.02550137221272869,0.00803390866902326
strong_eps0_5,33,1.1578947368421053,1.4249426608477413,0.5085518019864416,0.9460276271582625,0.9176734936633235,-0.0019321105444546627,-0.00017197658298678808
strong_eps0_5,34,1.0333333333333334,1.6693384020777158,0.5116096110218646,0.44484882561585065,0.3146679525934788,0.010992260674239834,0.005194645471515297
strong_eps0_5,35,1.0,1.3293439999764132,0.5417806541286713,0.7247432706881932,-1.5733832466211017,-0.012291102056424683,0.01764155711037732
strong_eps0_5,36,1.0769230769230769,1.260374836381797,0.5411935406124693,0.8700583977880667,0.505753613935297,-0.0028484798396617717,-0.0038789971298742176
strong_eps0_5,37,0.9473684210526315,1.1842579445828594,0.532593919321389,0.3698855577953915,-1.9897725445040721,-0.00859746159851879,-0.004908985545883482
strong_eps0_5,38,0.8950617283950617,1.2015739466314403,0.5420831169447082,1.0701352689649053,0.3174106176481153,-0.0014748891278971166,0.013931558625089102
strong_eps0_5,39,1.7789473684210526,1.449355845961779,0.5936218950270647,4.548896879404748,-1.5231445350925856,0.03931993504825412,0.028432991899558835
strong_eps0_5,40,0.75,1.063060692078587,0.5769549364809623,-0.3550150427113721,0.10293717869486937,-0.05524734314919119,-0.014242913836140347
strong_eps0_5,41,2.2,1.665066034547509,0.6153938012059763,-0.25537073035223656,0.06579569925836552,0.07494560422170898,0.03054142915166197
strong_eps0_5,42,0.7566137566137566,1.0123905680238454,0.6012649511649163,-0.05286959490928937,0.3320695981227575,-0.08434271028630519,-0.015240654667220466
strong_eps0_5,43,1.1470588235294117,1.1721207276833354,0.6452455107497816,-0.44281214161484916,-1.4823792756016123,0.030090181490890072,0.02347919041125962
strong_eps0_5,44,1.7684210526315787,1.345098188013087,0.7352423575524315,3.867971989317906,-1.1206958894006482,0.03736117126530136,0.046080795053978996
strong_eps0_5,45,0.6666666666666666,1.1799491490495704,0.6601738427218881,2.715563505507872,3.4928425110018138,-0.037458697685807646,-0.028167444724950086
strong_eps0_5,46,1.227272727272727,1.4292365243370928,0.6664775411882737,16.83750528573005,0.9314660986400382,0.046427049703068074,-0.0006767057151058076
strong_eps0_5,47,0.4444444444444444,1.0929499807391085,0.5818534804491309,7.367968582746267,7.522089041281734,-0.062835256181454,-0.03379424350730362
strong_eps0_5,48,0.42105263157894735,0.7323095428970442,0.5333844895074294,-0.6452017770024214,-0.4156012649219234,-0.07505595150204478,-0.030349641822382173
strong_eps0_5,49,0.6677631578947368,0.6212528825754152,0.5093469032383561,-1.0043415381837568,-23.704818128491066,-0.030108101506710783,-0.010820438708411373
strong_eps0_5,50,0.3052631578947368,0.5236888563420888,0.48718001104848785,0.8016828477646288,1.0297963301340434,0.016349112752528067,-0.0005375854422942639
locked_eps0_2,1,1.0,1.0408480028656077,0.9982725581383233,0.8128065385891923,1.0521220149958612,0.019280377218356848,-0.0011286182853890159
locked_eps0_2,2,0.9411764705882353,1.0234386152761186,0.9922051510936424,1.1510878154175264,-17.646931736026016,-0.009726118056736344,-0.003965777614763022
locked_eps0_2,3,1.0769230769230769,1.1058501299910528,0.9944379004503044,0.6590990492972386,0.5175252099662127,0.02563395184124634,0.0014762527191262143
locked_eps0_2,4,0.8076923076923077,1.0557881166370084,0.9762603201123928,1.2728883954521302,1.3605879810981876,-0.020918897410391157,-0.011094115132840865
locked_eps0_2,5,0.9047619047619048,1.054871145235473,0.9633369932841863,1.0493480222523999,0.4819466806821736,0.002095570188118845,-0.008618981033258089
locked_eps0_2,6,0.9846153846153847,1.2595520638663824,0.9694495829864865,0.4084006574878956,3.4038569378574337,0.04242942241685946,0.0038410533763582055
locked_eps0_2,7,1.125,1.3203489257558974,0.9754801779162967,1.0632500682419481,0.8818690447299404,-0.0033880733038643973,0.004855066825729892
locked_eps0_2,8,0.8188235294117647,1.13003145306111,0.9558608394511426,0.0823482985190972,-0.07834864668402981,-0.028831147386712608,-0.01220995288125537
locked_eps0_2,9,0.8529411764705883,0.9642520039030612,0.9298289767703668,-1.0044516181003194,-0.016986387483102515,-0.03449627369403063,-0.017005742235063792
locked_eps0_2,10,0.6153846153846154,0.829515835179979,0.8870938799393595,1.6226505106344637,2.8446393146902054,-0.023437982967248916,-0.025165418361253855
locked_eps0_2,11,1.508,1.4976959405143206,0.9194504635459588,-0.137199828963166,0.1889679801476232,0.08549107642895612,0.021959609851802342
locked_eps0_2,12,0.842809364548495,1.1495932076140987,0.9064147286283052,0.2640387370863294,1.8468078397224703,-0.03146562219270732,-0.006857544916730518
locked_eps0_2,13,0.8677685950413223,1.0461170096657764,0.879051943207183,1.9478163852769153,1.5407583762142145,-0.016480536299860793,-0.01288230580082822
locked_eps0_2,14,0.5681818181818181,0.7451181721206072,0.8318420130276503,17.647990176421203,5.481780241485496,-0.039764646450966404,-0.02512993536369551
locked_eps0_2,15,0.3333333333333333,0.48302328804322014,0.7475810429293518,-1.9330853388737177,69.76986811001223,-0.04191740365168012,-0.04589423080908761
locked_eps0_2,16,0.7023411371237458,0.5858662430711515,0.6974932411724981,2.0211208151271007,7.377058498164842,0.010685071778887084,-0.026109374578449585
locked_eps0_2,17,1.1941176470588233,0.9322745792610547,0.7161991748782538,-0.16651893927420366,0.3228635812236028,0.057553757378894135,0.017450814782125013
locked_eps0_2,18,0.9375,0.9368507313568228,0.6873729215651195,0.948995353584333,-0.32428276304621073,-0.0020594913310925944,-0.01947594335568742
locked_eps0_2,19,0.6554621848739496,0.6556349596852654,0.6463008018651587,-0.029046148118648266,-0.8497186040035253,-0.06235802366796089,-0.02695750397163571
locked_eps0_2,20,1.476190476190476,1.1019849460152948,0.6792471147518183,-1.0539965918085434,-0.37868839834901213,0.08850723777836336,0.023417491327969553
locked_eps0_2,21,0.9122807017543859,1.2629512981851718,0.6770146402516671,0.6325819530827,0.7399618384549124,0.015484834499002564,0.004873420744248513
locked_eps0_2,22,0.3589743589743589,0.7057192872379795,0.632574308597459,-4.098606959340318,13.482927452854346,-0.07267950088119113,-0.022003056389567344
locked_eps0_2,23,1.0426065162907268,0.9192462386446618,0.6346872398118789,2.022407731700427,0.7955691224551351,0.027142703625184533,-0.0013637178549760764
locked_eps0_2,24,1.4210526315789473,1.5392468102038228,0.625852807315015,-0.08821887323576129,1.1215362125878987,0.0678665555409609,-0.0011146703176369566
locked_eps0_2,25,0.7950310559006211,1.3608436851673384,0.5970281018398288,4.486908333277009,-12.341588633798427,-0.02016612768662225,-0.015022455119100275
locked_eps0_2,26,1.073076923076923,1.4201561842374,0.6103678434040005,1.9522104017709283,1.5311872693431294,0.01014332617959296,0.0038980139373433476
locked_eps0_2,27,1.3508771929824561,2.0619908814262566,0.606893390646385,0.38511976713227436,0.7448133191031893,0.02499609484837985,0.003303593362330326
locked_eps0_2,28,0.5381944444444445,0.9815739286988546,0.5881937209644164,-0.5393078211722835,-0.12637147374459026,-0.07168618839203453,-0.014765973419582967
locked_eps0_2,29,1.0,1.449053165844425,0.5927313245988132,0.19927804638249563,0.46662245489298526,0.0335831195558907,0.009865589293191313
locked_eps0_2,30,0.4411764705882353,0.6779249637067072,0.5572874387444481,-0.3161086973335172,-0.4197079631484317,-0.0716580972259026,-0.02552351678332293
locked_eps0_2,31,1.746031746031746,1.2865993821743038,0.5807624473440535,-0.38535819741442146,0.08005902037537727,0.06285695461444675,0.022149009910153505
locked_eps0_2,32,1.0046296296296298,1.8368462401508971,0.5848421122255403,-0.914307823874985,-0.008749917912998735,0.030346567688952247,0.003393398243614343
locked_eps0_2,33,0.8181818181818182,1.120453841505823,0.5297702398917237,-0.1484609934326296,-12.285269560094878,-0.041112767115366045,-0.027752365121142597
locked_eps0_2,34,1.0046296296296298,1.5333000676196782,0.5374370632707058,-0.5351725580237363,0.04364660950374331,0.03039715615563021,0.007248919451395275
locked_eps0_2,35,1.1428571428571428,1.3299539467937695,0.5647625340180777,0.9683503080590257,-1.3509103544275949,-0.0014132609752121744,0.016116417690006934
locked_eps0_2,36,0.979020979020979,1.1335871056164126,0.5477017162934962,0.022290373692149434,-0.4821402350946966,-0.021432598276253934,-0.011632290857561844
locked_eps0_2,37,0.47058823529411764,0.8270110921332461,0.5032500539456739,-2.4530366598370725,-12.534926695039315,-0.047114219406491326,-0.022223349275408394
locked_eps0_2,38,1.074074074074074,0.9720298005657405,0.5185909878683231,-0.12874780501545185,0.15536892181340337,0.023736671867445963,0.017238808112990417
locked_eps0_2,39,0.8210526315789473,0.7790256751547158,0.5081706870103443,-1.635291948336019,0.9361463563727408,-0.029197666701191755,0.0007195585138940752
locked_eps0_2,40,0.7017543859649122,0.6550550771322813,0.4953061522367299,0.19996343252890952,0.12943148401323862,-0.03261948641288352,-0.013822256443106362
locked_eps0_2,41,1.7777777777777777,1.043342373255841,0.5362538858023916,-0.1953197219359363,-0.04921597153445118,0.07136056037683634,0.03430144266513491
locked_eps0_2,42,0.7222222222222222,0.7289979836988039,0.5320872910967891,0.2159427628243339,0.4527016419109966,-0.06280883475287888,-0.01248810542554743
locked_eps0_2,43,1.026315789473684,0.8300669514390485,0.5453424308872182,-0.1917788816691613,-0.09589461181685988,0.02485482469415476,0.01036534526146718
locked_eps0_2,44,1.92,1.1567666595737964,0.6220771853569333,5.921677261081354,-0.9603667640760251,0.06411486156373938,0.042596988817453635
locked_eps0_2,45,0.9523809523809523,1.201764253595509,0.6168106511333914,0.7833606599718774,0.8155403918126519,0.004730240249872869,0.002084269581681286
locked_eps0_2,46,1.0,1.2931761184109407,0.5983442583905279,6.9432760459815235,-0.17792744945892564,0.017422489679258774,-0.011630889548257084
locked_eps0_2,47,0.47619047619047616,0.9895621427045399,0.5297488257921743,6.654919206960363,6.155435615950935,-0.05579931691521306,-0.026712920582487615
locked_eps0_2,48,0.5599999999999999,0.7880791111948469,0.5253849824065162,0.018489438076136157,0.4399442681046361,-0.04477761339932823,-0.012007258883407312
locked_eps0_2,49,0.6590909090909092,0.6491467314745824,0.5076782290162204,-1.3844791733742003,-17.32914798012733,-0.03581831720039241,-0.008027965284538752
locked_eps0_2,50,0.4833333333333333,0.6722323102881185,0.49530099055322185,0.6064534320843166,0.7982794828790943,0.03244367488994419,0.00363944193558155
