run,mode,round,accept_rate,accuracy,pre_knowledge,post_knowledge,pre_engagement,post_engagement
off_open,linucb,22,0.2,0.4375,0.021908825966923236,0.07556509047721191,0.23028490782685063,0.24657942838960106
off_open,linucb,23,0.2375,0.631578947368421,0.07556509047721191,0.13389468782048394,0.24657942838960106,0.24454437333611748
off_open,linucb,24,0.2125,0.23529411764705882,0.13389468782048394,0.08535356875082697,0.24454437333611748,0.2223810602962703
off_open,linucb,25,0.2125,0.23529411764705882,0.08535356875082697,0.06799832449792134,0.2223810602962703,0.2303670460761841
off_open,linucb,26,0.2,0.125,0.06799832449792134,0.054639711812029985,0.2303670460761841,0.2265876918596092
off_open,linucb,27,0.2,0.0625,0.054639711812029985,0.037966377338588105,0.2265876918596092,0.22143245946489326
off_open,linucb,28,0.2,0.1875,0.037966377338588105,0.05029724989504962,0.22143245946489326,0.22401613482960508
off_open,linucb,29,0.2,0.125,0.05029724989504962,0.045769262236608474,0.22401613482960508,0.22612844770707047
off_open,linucb,30,0.2,0.125,0.045769262236608474,0.04854402925811773,0.22612844770707047,0.2331255799737937
off_open,linucb,31,0.2,0.25,0.04854402925811773,0.06726600953196876,0.2331255799737937,0.2321536683705607
off_open,linucb,32,0.2,0.5,0.06726600953196876,0.10804638117191996,0.2321536683705607,0.23685914377677866
off_open,linucb,33,0.2,0.375,0.10804638117191996,0.10958142912561256,0.23685914377677866,0.24463175437709037
off_open,linucb,34,0.2,0.5625,0.10958142912561256,0.13791541943766508,0.24463175437709037,0.24162745447608422
off_open,linucb,35,0.2,0.25,0.13791541943766508,0.10729887833177162,0.24162745447608422,0.24107673155553808
off_open,linucb,36,0.2125,0.11764705882352941,0.10729887833177162,0.061748415773265994,0.24107673155553808,0.22195811580150562
off_open,linucb,37,0.2,0.0625,0.061748415773265994,0.04454318604460034,0.22195811580150562,0.22547149996540958
off_open,linucb,38,0.2,0.0625,0.04454318604460034,0.02828237905599472,0.22547149996540958,0.223194896323292
off_open,linucb,39,0.2375,0.21052631578947367,0.02828237905599472,0.04121262008300834,0.223194896323292,0.2209116104089237
off_open,linucb,40,0.2,0.375,0.04121262008300834,0.06564125569994568,0.2209116104089237,0.22942039866009675
off_open,linucb,41,0.2,0.9375,0.06564125569994568,0.1621833712090365,0.22942039866009675,0.25825607925444205
off_open,linucb,42,0.2,0.75,0.1621833712090365,0.22166328382848957,0.25825607925444205,0.2612179903819638
off_open,linucb,43,0.2,0.625,0.22166328382848957,0.2552573418530035,0.2612179903819638,0.2532258625852581
off_open,linucb,44,0.2,0.5625,0.2552573418530035,0.2736630674812478,0.2532258625852581,0.2547529587936008
off_open,linucb,45,0.2,0.6875,0.2736630674812478,0.32513150063406243,0.2547529587936008,0.2632240038380536
off_open,linucb,46,0.2,1.0,0.32513150063406243,0.3993340788372853,0.2632240038380536,0.2907012649190065
off_open,linucb,47,0.2,0.6875,0.3993340788372853,0.40898861063168673,0.2907012649190065,0.28098781050993443
off_open,linucb,48,0.2,0.3125,0.40898861063168673,0.3491918485929173,0.28098781050993443,0.24598063945623622
off_open,linucb,49,0.2,0.5625,0.3491918485929173,0.3348183661792086,0.24598063945623622,0.24282924051108828
off_open,linucb,50,0.2,0.3125,0.3348183661792086,0.27892089546376897,0.24282924051108828,0.24408717775261585
off_open,als,1,0.35,0.6071428571428571,0.575,0.47773126897781065,0.675,0.6504285692469246
off_open,als,2,0.35,0.6071428571428571,0.47773126897781065,0.4069976713115052,0.6504285692469246,0.6505197634495121
off_open,als,3,0.35,0.25,0.4069976713115052,0.24277745564897701,0.6505197634495121,0.6041771964995186
off_open,als,4,0.35,0.5,0.24277745564897701,0.23946336168100554,0.6041771964995186,0.6139480477549091
off_open,als,5,0.3625,0.5517241379310345,0.23946336168100554,0.2576577049043707,0.6139480477549091,0.6078298322997243
off_open,als,6,0.3625,0.2413793103448276,0.2576577049043707,0.15823155953059007,0.6078298322997243,0.5741023336278969
off_open,als,7,0.35,0.25,0.15823155953059007,0.10013952963185613,0.5741023336278969,0.5466872762179639
off_open,als,8,0.35,0.32142857142857145,0.10013952963185613,0.08677908465173284,0.5466872762179639,0.5210377045443499
off_open,als,9,0.3375,0.5185185185185185,0.08677908465173284,0.12283344495093279,0.5210377045443499,0.5146217157241387
off_open,als,10,0.325,0.38461538461538464,0.12283344495093279,0.10678078499806368,0.5146217157241387,0.5177667140045201
off_open,als,11,0.3375,0.48148148148148145,0.10678078499806368,0.1314863526030992,0.5177667140045201,0.5249144115186188
off_open,als,12,0.35,0.4642857142857143,0.1314863526030992,0.13285209174152213,0.5249144115186188,0.5169451904985846
off_open,als,13,0.3625,0.6896551724137931,0.13285209174152213,0.22105923138651168,0.5169451904985846,0.5344356630923727
off_open,als,14,0.375,0.3333333333333333,0.22105923138651168,0.15761657720901667,0.5344356630923727,0.5093847848083286
off_open,als,15,0.375,0.4,0.15761657720901667,0.13441203263035412,0.5093847848083286,0.500125721851329
off_open,als,16,0.3375,0.3333333333333333,0.13441203263035412,0.09975108788961176,0.500125721851329,0.48376195317310217
off_open,als,17,0.375,0.4,0.09975108788961176,0.11651717170228278,0.48376195317310217,0.4688668538644569
off_open,als,18,0.375,0.3,0.11651717170228278,0.10368419847494947,0.4688668538644569,0.44819096203178127
off_open,als,19,0.375,0.3333333333333333,0.10368419847494947,0.0736487788452541,0.44819096203178127,0.4313495874914041
off_open,als,20,0.375,0.43333333333333335,0.0736487788452541,0.0988143803690173,0.4313495874914041,0.4440749793334807
off_open,als,21,0.325,0.38461538461538464,0.0988143803690173,0.0866262169588715,0.4440749793334807,0.4461402175936961
off_open,als,22,0.35,0.21428571428571427,0.0866262169588715,0.03293720840661856,0.4461402175936961,0.41415318278746605
off_open,als,23,0.3375,0.4074074074074074,0.03293720840661856,0.0836293167299009,0.41415318278746605,0.4045595275467114
off_open,als,24,0.35,0.5714285714285714,0.0836293167299009,0.14366475462562914,0.4045595275467114,0.4136660551353406
off_open,als,25,0.3625,0.27586206896551724,0.14366475462562914,0.08862510296908527,0.4136660551353406,0.3887482262336308
off_open,als,26,0.3875,0.45161290322580644,0.08862510296908527,0.12364622918348779,0.3887482262336308,0.38181375480968616
off_open,als,27,0.375,0.4666666666666667,0.12364622918348779,0.13330274199190215,0.38181375480968616,0.39365790330839107
off_open,als,28,0.3625,0.3793103448275862,0.13330274199190215,0.13979422491333365,0.39365790330839107,0.3833576019075587
off_open,als,29,0.375,0.36666666666666664,0.13979422491333365,0.10328204566194357,0.3833576019075587,0.3855074787005424
off_open,als,30,0.35,0.2857142857142857,0.10328204566194357,0.08399394969635121,0.3855074787005424,0.3744607220458191
off_open,als,31,0.3625,0.2413793103448276,0.08399394969635121,0.017543321844995394,0.3744607220458191,0.344556125050849
off_open,als,32,0.3625,0.4482758620689655,0.017543321844995394,0.05876185096431899,0.344556125050849,0.3521383858668563
off_open,als,33,0.35,0.5,0.05876185096431899,0.10179769061224438,0.3521383858668563,0.35761854272908467
off_open,als,34,0.3625,0.4827586206896552,0.10179769061224438,0.12650750634798985,0.35761854272908467,0.3597993536264984
off_open,als,35,0.375,0.6,0.12650750634798985,0.141618025368642,0.3597993536264984,0.36852044733278266
off_open,als,36,0.3625,0.13793103448275862,0.141618025368642,0.06704822744382258,0.36852044733278266,0.34960403994050926
off_open,als,37,0.35,0.5714285714285714,0.06704822744382258,0.1434295119334649,0.34960403994050926,0.35868774463293973
off_open,als,38,0.3625,0.2413793103448276,0.1434295119334649,0.08191458506128324,0.35868774463293973,0.34606263531470133
off_open,als,39,0.35,0.6071428571428571,0.08191458506128324,0.12141132548684098,0.34606263531470133,0.3631681113786569
off_open,als,40,0.35,0.2857142857142857,0.12141132548684098,0.09892851541080448,0.3631681113786569,0.3541103436325785
off_open,als,41,0.3625,0.41379310344827586,0.09892851541080448,0.12368333647888116,0.3541103436325785,0.3626068018341954
off_open,als,42,0.3625,0.6206896551724138,0.12368333647888116,0.18159344735683774,0.3626068018341954,0.3734752787432913
off_open,als,43,0.3625,0.5172413793103449,0.18159344735683774,0.18603493081116954,0.3734752787432913,0.37838103718075144
off_open,als,44,0.3875,0.8064516129032258,0.18603493081116954,0.27486745322500705,0.37838103718075144,0.4175339371396398
off_open,als,45,0.375,0.7666666666666667,0.27486745322500705,0.32056555682797216,0.4175339371396398,0.4538455349467244
off_open,als,46,0.3875,0.5806451612903226,0.32056555682797216,0.28933170127424157,0.4538455349467244,0.46923542793324824
off_open,als,47,0.3875,0.6451612903225806,0.28933170127424157,0.2781755264193396,0.46923542793324824,0.48130852018148607
off_open,als,48,0.3875,0.45161290322580644,0.2781755264193396,0.22678639235090073,0.48130852018148607,0.4619485863030449
off_open,als,49,0.3875,0.4838709677419355,0.22678639235090073,0.20615142467517117,0.4619485863030449,0.46617820622744854
off_open,als,50,0.375,0.2,0.20615142467517117,0.10194964358657228,0.46617820622744854,0.41200973648540096
off_open,fixed,1,0.35,0.5714285714285714,0.575,0.4918712803794151,0.675,0.6400295983926381
off_open,fixed,2,0.35,0.5357142857142857,0.4918712803794151,0.41103966373970713,0.6400295983926381,0.6313899459618713
off_open,fixed,3,0.325,0.2692307692307692,0.41103966373970713,0.27774971844896834,0.6313899459618713,0.5822532978243584
off_open,fixed,4,0.3125,0.52,0.27774971844896834,0.2671785823028432,0.5822532978243584,0.5865268186167523
off_open,fixed,5,0.35,0.32142857142857145,0.2671785823028432,0.20863680078621905,0.5865268186167523,0.5620725717994682
off_open,fixed,6,0.275,0.2727272727272727,0.20863680078621905,0.16863270913712916,0.5620725717994682,0.5278075576884319
off_open,fixed,7,0.2625,0.2857142857142857,0.16863270913712916,0.1398581320259839,0.5278075576884319,0.49607803963226965
off_open,fixed,8,0.275,0.18181818181818182,0.1398581320259839,0.09470612697701192,0.49607803963226965,0.4546154754967257
off_open,fixed,9,0.225,0.4444444444444444,0.09470612697701192,0.12404454802681945,0.4546154754967257,0.4533440846128488
off_open,fixed,10,0.2375,0.2631578947368421,0.12404454802681945,0.10642406953280101,0.4533440846128488,0.4262354852803873
off_open,fixed,11,0.225,0.3333333333333333,0.10642406953280101,0.10974882770268993,0.4262354852803873,0.419654734976964
off_open,fixed,12,0.225,0.4444444444444444,0.10974882770268993,0.12888263654048113,0.419654734976964,0.4004015595461431
off_open,fixed,13,0.275,0.36363636363636365,0.12888263654048113,0.13539173520693532,0.4004015595461431,0.38582615527592234
off_open,fixed,14,0.2375,0.2631578947368421,0.13539173520693532,0.12499143657218287,0.38582615527592234,0.367143238862863
off_open,fixed,15,0.2125,0.17647058823529413,0.12499143657218287,0.09476446428959945,0.367143238862863,0.35011052898832623
off_open,fixed,16,0.2,0.5625,0.09476446428959945,0.13089009855676964,0.35011052898832623,0.34712003301140987
off_open,fixed,17,0.225,0.3333333333333333,0.13089009855676964,0.1381232680214742,0.34712003301140987,0.32501966517662945
off_open,fixed,18,0.2125,0.29411764705882354,0.1381232680214742,0.12342130188047362,0.32501966517662945,0.3150175650835727
off_open,fixed,19,0.2125,0.17647058823529413,0.12342130188047362,0.07648892568095035,0.3150175650835727,0.28803040226327903
off_open,fixed,20,0.25,0.4,0.07648892568095035,0.08607078589808578,0.28803040226327903,0.29344900789888917
off_open,fixed,21,0.2,0.4375,0.08607078589808578,0.12478461727160817,0.29344900789888917,0.30610030470551985
off_open,fixed,22,0.2125,0.35294117647058826,0.12478461727160817,0.14104930156290432,0.30610030470551985,0.3071639466906675
off_open,fixed,23,0.225,0.6666666666666666,0.14104930156290432,0.1998495299857954,0.3071639466906675,0.3060365271064571
off_open,fixed,24,0.2,0.4375,0.1998495299857954,0.19055881794454588,0.3060365271064571,0.29811775108052674
off_open,fixed,25,0.2,0.3125,0.19055881794454588,0.16967170553755867,0.29811775108052674,0.2911343867977313
off_open,fixed,26,0.2,0.0625,0.16967170553755867,0.11788756803282081,0.2911343867977313,0.25948718803504145
off_open,fixed,27,0.2,0.3125,0.11788756803282081,0.1144569607081598,0.25948718803504145,0.2664955030309433
off_open,fixed,28,0.2,0.25,0.1144569607081598,0.10558474368554147,0.2664955030309433,0.2522857147183351
off_open,fixed,29,0.2,0.25,0.10558474368554147,0.0998650069030203,0.2522857147183351,0.24864983205887103
off_open,fixed,30,0.2,0.3125,0.0998650069030203,0.10804598962718977,0.24864983205887103,0.2507402949329728
off_open,fixed,31,0.2,0.1875,0.10804598962718977,0.08750271293669891,0.2507402949329728,0.24473707211133142
off_open,fixed,32,0.2,0.4375,0.08750271293669891,0.10839845650597084,0.24473707211133142,0.23955514557532886
off_open,fixed,33,0.2,0.375,0.10839845650597084,0.10666250048809596,0.23955514557532886,0.24465113077149303
off_open,fixed,34,0.2,0.5625,0.10666250048809596,0.153808608107881,0.24465113077149303,0.25421476876634536
off_open,fixed,35,0.2,0.125,0.153808608107881,0.10407595138013553,0.25421476876634536,0.23890102873714786
off_open,fixed,36,0.2,0.1875,0.10407595138013553,0.07712603045582343,0.23890102873714786,0.23589614922717367
off_open,fixed,37,0.2,0.1875,0.07712603045582343,0.07086129762113245,0.23589614922717367,0.2396582055191348
off_open,fixed,38,0.2,0.25,0.07086129762113245,0.07376387056447217,0.2396582055191348,0.23547635527907598
off_open,fixed,39,0.2,0.375,0.07376387056447217,0.10251278479815634,0.23547635527907598,0.2536234562325378
off_open,fixed,40,0.2,0.375,0.10251278479815634,0.1255552582074291,0.2536234562325378,0.25746326267365094
off_open,fixed,41,0.2,0.875,0.1255552582074291,0.20966477636068456,0.25746326267365094,0.2804820972706287
off_open,fixed,42,0.2,0.75,0.20966477636068456,0.26785161076616454,0.2804820972706287,0.29751854630599506
off_open,fixed,43,0.2,0.8125,0.26785161076616454,0.32659545391326966,0.29751854630599506,0.3244447093606723
off_open,fixed,44,0.2,0.8125,0.32659545391326966,0.3881966500330956,0.3244447093606723,0.35199550391053547
off_open,fixed,45,0.2,0.75,0.3881966500330956,0.41427280603140537,0.35199550391053547,0.35113645308041014
off_open,fixed,46,0.2125,0.8235294117647058,0.41427280603140537,0.4555455267552658,0.35113645308041014,0.36820118180312844
off_open,fixed,47,0.2,0.625,0.4555455267552658,0.44314679267475054,0.36820118180312844,0.36373698675826793
off_open,fixed,48,0.2,0.25,0.44314679267475054,0.36288649306224413,0.36373698675826793,0.31662692030559797
off_open,fixed,49,0.2,0.75,0.36288649306224413,0.39906928314396367,0.31662692030559797,0.33159650842809196
off_open,fixed,50,0.2,0.375,0.39906928314396367,0.3585240801612203,0.33159650842809196,0.3161295103049633
open_nodp,adaptive,1,0.35,0.5714285714285714,0.575,0.4843432659961505,0.675,0.6525875784975217
open_nodp,adaptive,2,0.35,0.7142857142857143,0.4843432659961505,0.44180116139049336,0.6525875784975217,0.6628501828155208
open_nodp,adaptive,3,0.2916666666666667,0.5357142857142857,0.44180116139049336,0.36612474609584994,0.6628501828155208,0.6592048850706468
open_nodp,adaptive,4,0.2916666666666667,0.4642857142857143,0.36612474609584994,0.31126646588234796,0.6592048850706468,0.629751785860762
open_nodp,adaptive,5,0.3020833333333333,0.7241379310344828,0.31126646588234796,0.35485475111478815,0.629751785860762,0.6443043989807663
open_nodp,adaptive,6,0.2916666666666667,0.5357142857142857,0.35485475111478815,0.317296622205487,0.6443043989807663,0.6618733051018129
open_nodp,adaptive,7,0.2604166666666667,0.28,0.317296622205487,0.23233498317135098,0.6618733051018129,0.6160948394339292
open_nodp,adaptive,8,0.2604166666666667,0.4,0.23233498317135098,0.19874990726851718,0.6160948394339292,0.5998208591772756
open_nodp,adaptive,9,0.28125,0.48148148148148145,0.19874990726851718,0.19321996593694582,0.5998208591772756,0.6015333751048595
open_nodp,adaptive,10,0.2708333333333333,0.34615384615384615,0.19321996593694582,0.14508298191524718,0.6015333751048595,0.5719236508704534
open_nodp,adaptive,11,0.2708333333333333,0.5769230769230769,0.14508298191524718,0.16654796718139644,0.5719236508704534,0.5824064787446479
open_nodp,adaptive,12,0.2916666666666667,0.42857142857142855,0.16654796718139644,0.18721734034361145,0.5824064787446479,0.58261876990027
open_nodp,adaptive,13,0.2916666666666667,0.25,0.18721734034361145,0.13180460681270392,0.58261876990027,0.5389653491056592
open_nodp,adaptive,14,0.3020833333333333,0.3103448275862069,0.13180460681270392,0.09267317557504662,0.5389653491056592,0.5139631828967592
open_nodp,adaptive,15,0.3125,0.43333333333333335,0.09267317557504662,0.1048929892094109,0.5139631828967592,0.49402658745177164
open_nodp,adaptive,16,0.28125,0.4074074074074074,0.1048929892094109,0.12708532359226932,0.49402658745177164,0.47713517285859075
open_nodp,adaptive,17,0.2708333333333333,0.4230769230769231,0.12708532359226932,0.12082258148455537,0.47713517285859075,0.4716245291876305
open_nodp,adaptive,18,0.3125,0.4,0.12082258148455537,0.11809367635973546,0.4716245291876305,0.45670634933153587
open_nodp,adaptive,19,0.2604166666666667,0.56,0.11809367635973546,0.15467770099702965,0.45670634933153587,0.4540650099961275
open_nodp,adaptive,20,0.28125,0.4074074074074074,0.15467770099702965,0.13987209790957666,0.4540650099961275,0.44221618998910506
open_nodp,adaptive,21,0.2708333333333333,0.38461538461538464,0.13987209790957666,0.14409141070334516,0.44221618998910506,0.4242775005373879
open_nodp,adaptive,22,0.2708333333333333,0.38461538461538464,0.14409141070334516,0.12293875577507958,0.4242775005373879,0.4089769851511577
open_nodp,adaptive,23,0.28125,0.5185185185185185,0.12293875577507958,0.14198205946206205,0.4089769851511577,0.4102789931912664
open_nodp,adaptive,24,0.2916666666666667,0.4642857142857143,0.14198205946206205,0.14499394055721912,0.4102789931912664,0.4068056039370203
open_nodp,adaptive,25,0.2916666666666667,0.5,0.14499394055721912,0.1516206009874261,0.4068056039370203,0.4038731784021246
open_nodp,adaptive,26,0.3020833333333333,0.4827586206896552,0.1516206009874261,0.16024077553619606,0.4038731784021246,0.3977074942972436
open_nodp,adaptive,27,0.2708333333333333,0.34615384615384615,0.16024077553619606,0.12484122169199202,0.3977074942972436,0.3899224216015025
open_nodp,adaptive,28,0.28125,0.4444444444444444,0.12484122169199202,0.1353495526587229,0.3899224216015025,0.39349388803236457
open_nodp,adaptive,29,0.2708333333333333,0.3076923076923077,0.1353495526587229,0.08545539917143419,0.39349388803236457,0.37460163837385424
open_nodp,adaptive,30,0.2916666666666667,0.42857142857142855,0.08545539917143419,0.10277007460889,0.37460163837385424,0.37217683669268997
open_nodp,adaptive,31,0.3020833333333333,0.4827586206896552,0.10277007460889,0.10364383530843412,0.37217683669268997,0.3675713106755969
open_nodp,adaptive,32,0.2916666666666667,0.5714285714285714,0.10364383530843412,0.1433353036101495,0.3675713106755969,0.37943063936517973
open_nodp,adaptive,33,0.3020833333333333,0.4827586206896552,0.1433353036101495,0.1509831359012847,0.37943063936517973,0.3758416340537828
open_nodp,adaptive,34,0.2708333333333333,0.46153846153846156,0.1509831359012847,0.14965325591481404,0.3758416340537828,0.38529397244657676
open_nodp,adaptive,35,0.3125,0.4,0.14965325591481404,0.14268028411432698,0.38529397244657676,0.3887298877284302
open_nodp,adaptive,36,0.2916666666666667,0.5,0.14268028411432698,0.18227843106266922,0.3887298877284302,0.39955989887455023
open_nodp,adaptive,37,0.3229166666666667,0.2903225806451613,0.18227843106266922,0.11830091665651621,0.39955989887455023,0.36993595657376765
